FIPS,State,County,pct_low_income_low_access,pct_no_car_low_access,healthy_retailers_per_1k,convenience_stores_per_1k,fast_food_per_1k,diabetes_rate,obesity_rate,log_no_car,predicted_diabetes,model_residuals
37087,NC,Haywood,3.278923988,2.5560987,0.142920658,0.555802584,0.746363461,12.4,33.3,0.9423867299899465,13.197863643537119,-0.7978636435371183
37089,NC,Henderson,8.118027687,2.215502501,0.177297473,0.346152216,0.565663397,12.5,30.3,0.7999827332655466,12.871832492640118,-0.3718324926401184
37091,NC,Hertford,11.39818001,5.611326218,0.216375276,0.735675931,0.908776164,18.9,42.5,1.7265676179167964,16.122439275532727,2.7775607244672713
37093,NC,Hoke,7.858263016,3.767824411,0.107469104,0.483610958,0.286584288,13.3,38.5,1.3291482912919896,14.357771855339614,-1.0577718553396132
37097,NC,Iredell,5.755198956,1.532353759,0.19378800999999998,0.457555056,0.775152087,10.7,32.8,0.4333096645232856,12.217897506747635,-1.5178975067476355
37099,NC,Jackson,1.85890317,4.403205395,0.181681916,0.363363832,0.658596933,12.1,34.5,1.4846012723722233,14.96598179449865,-2.8659817944986496
37101,NC,Johnston,2.878332138,1.921586633,0.175725791,0.411568314,0.596542835,11.6,35.1,0.6583417548234979,12.590485463541501,-0.9904854635415017
37105,NC,Lee,8.144859314,2.190186501,0.224528089,0.59339565,0.753772855,13.5,37.8,0.7885421299530451,12.847599090622298,0.6524009093777021
37107,NC,Lenoir,13.31175995,3.849526882,0.233309403,0.825556338,0.879396975,17.8,42.4,1.3505446065344413,14.435980451705245,3.364019548294756
37109,NC,Lincoln,6.880373001,2.108492136,0.14756462,0.476747215,0.681067467,11.5,35.0,0.750704579017167,12.769398253616629,-1.2693982536166288
37113,NC,Macon,3.416111946,3.283641338,0.222259268,0.361171305,0.69456023,14.2,35.3,1.19199374240281,13.894294091939686,0.30570590806031284
37115,NC,Madison,6.260361195,3.87458849,0.229990795,0.367985278,0.643974245,11.6,34.6,1.357017055429474,14.459970340387382,-2.859970340387383
37117,NC,Martin,3.983355761,4.575955868,0.13526918,0.54107672,0.946884274,17.8,40.4,1.5229985611883627,15.131344871642654,2.668655128357347
37111,NC,McDowell,1.279426455,4.129405499,0.15289852,0.436852902,0.698964655,13.0,35.2,1.4205521782504975,14.703890510243422,-1.703890510243422
37119,NC,Mecklenburg,5.474473476,0.808939815,0.215245212,0.335711658,0.828206837,10.1,29.7,-0.1997446837877789,11.525419195393201,-1.4254191953932018
37121,NC,Mitchell,1.73342669,4.982188225,0.0,0.268799126,0.671997845,12.8,37.2,1.607874335684824,15.52020535591456,-2.72020535591456
37123,NC,Montgomery,6.864855289,3.333466768,0.220280483,0.697554886,0.770981729,15.1,38.7,1.207008223177321,13.941988817642828,1.1580111823571713
37125,NC,Moore,6.82932663,2.824289799,0.164486408,0.493459255,0.715999663,11.5,32.6,1.0417913939798105,13.454585981966098,-1.9545859819660976
37127,NC,Nash,5.461042404,3.638547421,0.263549052,0.727395415,0.737937331,15.0,38.4,1.2943291215352626,14.234023187685809,0.7659768123141912
37129,NC,New Hanover,8.830683708,1.400609612,0.23667338899999998,0.380367935,0.94669354,10.6,31.1,0.34402195989037615,12.091787186090905,-1.4917871860909049
37131,NC,Northampton,0.464163512,9.473320007,0.0,0.523889363,0.314333618,20.3,42.7,2.2495344666659847,19.819281117812768,0.480718882187233
37133,NC,Onslow,14.51007271,2.423182726,0.142196592,0.387363136,0.794339597,8.6,33.4,0.889200164146101,13.070631607175445,-4.470631607175445
37135,NC,Orange,2.177718163,1.442543387,0.174406514,0.301857442,0.650670469,9.3,28.0,0.3733160798657989,12.13192773071485,-2.831927730714849
37137,NC,Pamlico,3.47159338,6.437119007,0.314589053,0.314589053,0.707825422,15.2,36.0,1.8636333654415003,16.912918365406878,-1.7129183654068783
37139,NC,Pasquotank,10.01658535,5.217023849,0.222926781,0.544932127,0.94124639,13.0,38.3,1.6538420623758188,15.744998612530837,-2.7449986125308374
37141,NC,Pender,5.703541756,3.383606434,0.170091689,0.170091689,0.587589502,11.8,36.3,1.2218932007482186,13.98998434154934,-2.189984341549339
37143,NC,Perquimans,2.306684494,5.687488079,0.0,0.292675793,0.365844727,15.3,37.3,1.7400253898143199,16.195344197164832,-0.8953441971648317
37145,NC,Person,5.086305141,4.910015583,0.125234812,0.826549768,0.651221037,14.9,38.8,1.5933116977756236,15.451119060754417,-0.5511190607544165
37147,NC,Pitt,8.472951889,2.723803759,0.164002543,0.44280684,0.891080439,12.0,39.0,1.005693957744615,13.358397065687903,-1.3583970656879032
37149,NC,Polk,1.613174796,4.167457581,0.0,0.332857817,0.665715635,14.1,35.2,1.4297028272766716,14.740315356219131,-0.6403153562191317
37151,NC,Randolph,10.25508881,3.206774235,0.166024476,0.442731947,0.629509449,13.2,39.9,1.168379067056292,13.8207140868463,-0.6207140868463004
37153,NC,Richmond,11.19245243,3.569798708,0.315798968,0.969953954,0.631597936,16.4,42.9,1.2753065720161798,14.168214402714378,2.2317855972856204
37155,NC,Robeson,5.414218426,5.960780621,0.223078638,0.830775619,0.58461988,18.4,47.9,1.786877676142954,16.45694982359705,1.9430501764029486
37157,NC,Rockingham,9.845550537,4.031579971,0.251958162,0.733965039,0.701100945,14.5,37.3,1.3966356974511456,14.610248333452875,-0.11024833345287455
37159,NC,Rowan,8.808392525,2.606330633,0.133338019,0.512298703,0.60352993,12.7,37.4,0.9617728143700334,13.245947488793922,-0.5459474887939226
37161,NC,Rutherford,5.25468874,3.954165936,0.163993075,0.491979241,0.506887734,14.4,38.1,1.3772954763383254,14.536144785025925,-0.13614478502592497
37163,NC,Sampson,2.742182016,5.277777195,0.189328194,0.520652533,0.552207232,15.6,41.8,1.665397967584564,15.80315393949978,-0.20315393949977967
37165,NC,Scotland,9.512931824,5.998159409,0.173225164,0.952738404,0.692900658,17.4,45.2,1.7931184468994592,16.49273016790669,0.9072698320933092
37167,NC,Stanly,2.183082581,2.20246768,0.205569342,0.521829903,0.72739923,12.7,36.3,0.7941084898836462,12.859355084774606,-0.15935508477460658
37169,NC,Stokes,4.256863594,2.536417007,0.174890146,0.437225372,0.480947912,13.2,37.1,0.9346872758041588,13.17902360645147,0.02097639354852987
37171,NC,Surry,2.9814291,3.463479042,0.195304319,0.544062078,0.68356514,13.7,40.9,1.2451566974489914,14.066441326060154,-0.3664413260601549
37173,NC,Swain,1.511634231,3.783654928,0.2115805,0.846322,1.198956251,15.2,40.7,1.3333299153469154,14.372925405766653,0.8270745942333466
37175,NC,Transylvania,2.951413393,2.500026941,0.231897503,0.34784624,0.550756574,12.9,33.7,0.9202934865522245,13.144189703037304,-0.24418970303730347
37179,NC,Union,7.568018436,1.429979205,0.18809137199999998,0.343471199,0.54791832,10.5,33.4,0.3646286725114152,12.119900835730213,-1.6199008357302134
37181,NC,Vance,2.99398756,3.488935709,0.223623604,1.051030874,0.64850843,16.8,42.6,1.2524588391098572,14.090809379680188,2.709190620319813
37183,NC,Wake,5.386165142,0.660690725,0.226094283,0.312646002,0.846970379,9.5,29.3,-0.3994471648076096,11.38350973905152,-1.8835097390515205
37185,NC,Warren,1.357036352,10.0340147,0.204897046,0.66591537,0.409794092,20.0,43.9,2.306976904854602,20.355998604964263,-0.35599860496426317
37187,NC,Washington,0.278930187,8.538098335,0.261210263,0.435350448,0.783630848,20.6,43.6,2.1457088412512846,18.924052694943676,1.6759473050563258
37189,NC,Watauga,2.551446438,2.75835228,0.194893777,0.283481866,0.584681332,9.8,33.0,1.0182522984435654,13.391468174809175,-3.591468174809174
37191,NC,Wayne,10.38685703,3.937990665,0.20973323300000002,0.596933067,0.75826633,14.2,39.5,1.3732067570800912,14.520661223448656,-0.32066122344865633
37193,NC,Wilkes,3.518247128,4.263976574,0.146965891,0.661346495,0.617256761,13.9,38.0,1.4525446758337364,14.832706869875482,-0.9327068698754815
37195,NC,Wilson,2.703768253,2.072539806,0.25616315,0.622110546,0.792885959,16.8,38.4,0.7335882094019907,12.734983367127162,4.0650166328728385
37197,NC,Yadkin,5.280970573,3.807572842,0.186046511,0.637873769,0.372093022,13.3,36.3,1.3396148390026104,14.395820508681396,-1.0958205086813955
37199,NC,Yancey,0.568052948,3.679965496,0.165755019,0.386761695,0.442013383,13.7,35.6,1.305617107331211,14.273670085389996,-0.5736700853899972
38003,ND,Barnes,6.271630764,1.319865704,0.384541422,0.384541422,0.769082844,11.5,37.7,0.28507796269931057,12.01449616132183,-0.51449616132183
38009,ND,Bottineau,10.46165276,0.895942688,0.0,0.795291901,0.636233509,11.9,37.7,-0.09877923321819268,11.608701530600753,0.29129846939924775
38015,ND,Burleigh,4.604923248,0.976563811,0.166299422,0.311811417,0.706772566,9.3,35.2,-0.013527271374199835,11.685875021072672,-2.385875021072671
38017,ND,Cass,3.261730433,0.50314486,0.217504781,0.299069077,0.793892443,7.9,33.8,-0.6671970955049371,11.232701069325252,-3.3327010693252515
38035,ND,Grand Forks,9.963152885,1.488176346,0.230278775,0.402987868,0.69083637,9.1,35.2,0.4042485991277408,12.175609269690586,-3.0756092696905863
38053,ND,McKenzie,15.72569656,1.55183506,0.0,0.196824566,0.590473711,9.6,41.1,0.4458614504513835,12.236545721274542,-2.6365457212745422
38055,ND,McLean,13.20208549,2.061438322,0.0,0.743415475,0.42480883,12.1,40.2,0.7282432075325503,12.724356620217444,-0.6243566202174442
38057,ND,Mercer,4.21951437,0.896256268,0.367017359,0.734034717,0.734034717,12.2,39.8,-0.09843315642337766,11.609001700856904,0.5909982991430951
38059,ND,Morton,5.204028606,1.134914279,0.158715039,0.476145118,0.571374178,9.6,38.6,0.13532976870145796,11.837453886247028,-2.237453886247028
38061,ND,Mountrail,2.504038095,1.992994785,0.380879819,0.761759639,0.666539729,12.8,42.2,0.6946434530856836,12.658839960885697,0.14116003911430397
38071,ND,Ramsey,5.24174881,0.337635279,0.0,0.52687037,0.790305614,12.3,40.8,-1.0566013976454638,11.074269239092436,1.225730760907565
38077,ND,Richland,5.360377789,0.605527163,0.0,0.557068586,0.557068586,10.5,36.1,-0.48527620273107436,11.330705157969163,-0.8307051579691631
38079,ND,Rolette,4.988746166,4.40640974,0.3529827,0.7059654,0.3529827,17.9,50.2,1.485327089996589,14.969049110843601,2.9309508891563976
38089,ND,Stark,6.424864769,0.606194198,0.124583423,0.591771245,0.654062986,9.5,37.4,-0.4841931086379975,11.331343668291291,-1.8313436682912911
38093,ND,Stutsman,6.370378494,1.487515211,0.0,0.439067215,0.439067215,10.9,39.7,0.4038072085518727,12.174976407064458,-1.2749764070644574
38097,ND,Traill,2.146103621,1.070884705,0.879507482,1.13079536,0.502575696,10.5,38.2,0.07777987709473856,11.7761624338939,-1.2761624338938997
38099,ND,Walsh,5.346599102,1.485593915,0.287438929,0.574877858,0.383251905,12.4,35.8,0.4025233955113145,12.173137272194682,0.2268627278053188
38101,ND,Ward,7.403217316,0.824975252,0.146057892,0.36514473,0.77410686,8.8,33.9,-0.18035319289385865,11.540768902746356,-2.740768902746355
38103,ND,Wells,9.993580818,0.575882554,1.34807229,0.808843374,0.808843374,13.8,37.8,-0.5346359292870774,11.302328252946328,2.4976717470536727
38105,ND,Williams,5.056465626,1.668143272,0.129198968,0.387596905,0.671834648,8.9,40.4,0.5176879869984592,12.347880199840265,-3.447880199840265
31001,NE,Adams,12.18121243,2.295266628,0.159637302,0.510839403,0.925896347,11.8,41.2,0.8351963435116305,12.948185635166245,-1.1481856351662447
31003,NE,Antelope,3.864251614,1.030251265,0.798211992,1.117496848,0.638569593,12.9,42.4,0.03946228493400741,11.73726661753717,1.1627333824628305
31013,NE,Box Butte,9.172379494,2.914456606,0.373971581,0.560957372,0.560957372,13.0,38.8,1.0731086876988762,13.540896950629953,-0.5408969506299535
31019,NE,Buffalo,9.453653336,2.254400253,0.119727023,0.578680634,0.937861681,9.6,37.3,0.8173099349097379,12.909066844899774,-3.3090668448997747
31025,NE,Cass,3.248403072,1.644443512,0.114364132,0.457456529,0.419335157,10.8,40.2,0.5034647057598081,12.325193921920931,-1.5251939219209305
31027,NE,Cedar,4.589776993,1.336691856,0.475398153,0.950796306,0.475398153,11.3,40.2,0.2976511080805087,12.03060277002103,-0.7306027700210294
31029,NE,Chase,8.790932655,0.948738277,0.78125,0.78125,0.78125,12.7,36.9,-0.04213715375482635,11.659239401236105,1.0407605987638942
31031,NE,Cherry,10.85286427,1.711341262,0.518941343,0.864902258,0.69192183,13.1,40.8,0.5431037904249656,12.389230897345076,0.7107691026549237
31033,NE,Cheyenne,5.423551559,0.744789004,0.3292723,0.439029753,0.548787177,12.9,34.7,-0.2813170336913669,11.464011690545194,1.4359883094548067
31037,NE,Colfax,9.317749977,1.257198334,0.472277313,0.377821863,0.377821863,13.2,38.8,0.2368084273675641,11.954508660507742,1.2454913394922578
31039,NE,Cuming,5.19063139,2.657020569,0.454648793,0.795635343,0.568310976,12.1,40.4,0.9809619575810854,13.294469751289796,-1.1944697512897964
31041,NE,Custer,14.41157341,1.965896487,0.658761501,0.941087902,0.470543951,12.2,40.0,0.6810222128320702,12.632900477972413,-0.4329004779724137
31043,NE,Dakota,4.938789845,1.278164506,0.298953652,0.39860487,0.697558522,12.8,44.3,0.25321834157608475,11.97457824791692,0.8254217520830807
31045,NE,Dawes,9.701321602,1.751757383,0.0,0.717617512,0.478411674,10.6,35.5,0.5663118239356688,12.427918687998964,-1.8279186879989648
31047,NE,Dawson,14.57305717,2.875148058,0.127605274,0.680561483,0.72309655,13.5,41.1,1.0595762185739162,13.50326936939987,-0.0032693693998702145
31053,NE,Dodge,8.23925209,1.368029714,0.220860258,0.579758167,0.690188289,11.9,39.7,0.32065473549396395,12.060600514976448,-0.16060051497644778
31055,NE,Douglas,2.32883954,0.537587464,0.193268007,0.294254899,0.834012389,9.8,36.9,-0.6022330784522354,11.265670790816506,-1.465670790816505
31065,NE,Furnas,1.00894177,1.741368055,0.859660447,0.64474535,0.64474535,13.5,44.4,0.5603972282456826,12.417973642884451,1.0820263571155486
31067,NE,Gage,8.367928505,1.261989117,0.279968262,0.513275146,0.559936523,12.6,41.8,0.24058190906371907,11.959094573385729,0.6409054266142711
31079,NE,Hall,7.037075996,1.450950384,0.229402896,0.458805799,0.802910149,12.0,41.2,0.37908717189073476,12.139975216023098,-0.13997521602309781
31081,NE,Hamilton,2.736076593,0.94343406,0.0,0.324780762,0.54130131,10.5,40.7,-0.047685012075035046,11.654162010536519,-1.1541620105365187
31089,NE,Holt,8.532743454,1.037271976,0.602651656,0.903977513,0.602651656,12.9,38.4,0.04618866510800622,11.743987099134339,1.1560129008656617
31095,NE,Jefferson,9.886043549,0.855921865,0.0,0.422594726,0.563459635,13.4,37.4,-0.14396059966344782,11.570392133664308,1.8296078663356923
31101,NE,Keith,6.882915974,1.703616023,0.0,1.252661943,1.002129555,13.2,35.4,0.5386057711578277,12.381836015753562,0.8181639842464374
31109,NE,Lancaster,4.784907341,0.708661795,0.187119912,0.31810385,0.863870263,9.6,34.4,-0.3303644144012921,11.429429403474613,-1.829429403474613
31111,NE,Lincoln,3.135032177,1.667368054,0.203802377,0.611407101,0.873438716,12.9,40.1,0.517225930436298,12.347138132789963,0.5528618672100372
31119,NE,Madison,7.819169044,1.56038034,0.25852412,0.459598422,0.804297268,11.8,40.0,0.45131784479833653,12.244725576132925,-0.4447255761329245
31121,NE,Merrick,10.46465111,3.230528116,0.0,0.896401584,0.640286863,11.7,39.3,1.1757363152868145,13.8434521713682,-2.1434521713682013
31123,NE,Morrill,18.03479195,2.238565445,0.64864862,0.64864862,0.864864886,13.3,41.6,0.8102924328757652,12.893909186970442,0.4060908130295591
31127,NE,Nemaha,1.258333564,1.229452014,0.42589438,0.567859173,0.567859173,11.7,40.7,0.21466935774612236,11.927948867211995,-0.22794886721199603
31131,NE,Otoe,19.60853767,5.458763599,0.187911049,0.626370192,0.751644194,11.9,40.7,1.6990525577949813,15.976400751314111,-4.076400751314111
31137,NE,Phelps,4.592950344,1.389752865,0.444148332,0.444148332,0.777259588,11.5,38.6,0.3362956960388413,12.081394710397399,-0.5813947103973991
31139,NE,Pierce,9.782258034,1.495515823,0.0,0.695991099,0.556792855,10.9,38.9,0.4091355790139456,12.182634885772966,-1.282634885772966
31141,NE,Platte,3.791801929,1.042364955,0.17983456,0.539503634,0.839227915,11.9,41.8,0.05103996955352409,11.748862285086911,0.15113771491308903
31145,NE,Red Willow,19.23129654,2.444149256,0.0,0.470499665,0.564599633,12.1,42.1,0.8977801659550587,13.090701537275331,-0.9907015372753314
31147,NE,Richardson,9.720461845,1.357047558,0.0,0.513412893,0.641766131,14.0,45.3,0.3126533471878598,12.050087993196925,1.9499120068030749
31151,NE,Saline,11.3821106,0.992216885,0.357474804,0.428969771,0.428969771,11.8,40.4,0.002214431336106316,11.70085871656393,0.09914128343607054
31153,NE,Sarpy,6.896500111,0.999569774,0.121785913,0.264751971,0.640699804,9.4,35.9,0.009524273767102761,11.707897171103724,-2.3078971711037237
31155,NE,Saunders,6.187117577,0.929427922,0.273635238,0.547270477,0.273635238,10.5,39.3,-0.0624841826033766,11.640754822478726,-1.1407548224787263
31157,NE,Scotts Bluff,1.970254064,1.169348598,0.113317661,0.424941212,0.849882424,13.0,39.1,0.16496225045660537,11.870415677032968,1.1295843229670322
31159,NE,Seward,7.378973484,2.213240385,0.232747585,0.465495169,0.640055835,9.5,34.5,0.7989657645384574,12.869667112388935,-3.3696671123889352
31161,NE,Sheridan,10.34164524,2.779511213,0.776699007,0.776699007,0.5825243,13.9,36.0,1.0258663880121621,13.411722280104525,0.48827771989547486
31177,NE,Washington,4.970270157,2.425151348,0.0,0.382756799,0.430601418,10.7,41.2,0.8900089098391359,13.072516044225024,-2.3725160442250246
31179,NE,Wayne,2.43868947,0.449788004,0.0,0.316055626,1.053518772,9.7,37.3,-0.7769897565975712,11.181625933369535,-1.4816259333695356
31185,NE,York,5.54786396,1.865662813,0.0,0.444082588,0.740137637,11.2,40.9,0.6289620972225424,12.536953135668528,-1.3369531356685282
33001,NH,Belknap,2.255423069,2.292631388,0.243700351,0.568634152,0.89356792,10.5,30.5,0.8340525507114652,12.945663086962208,-2.445663086962208
33003,NH,Carroll,0.45115453,4.498470783,0.345760375,0.833892643,0.752537251,10.7,30.7,1.505958023510964,15.057173311554568,-4.357173311554568
33005,NH,Cheshire,4.231965065,2.750263453,0.209896624,0.695282578,0.590334237,9.5,29.9,1.015326129159124,13.383725253473118,-3.883725253473118
33007,NH,Coos,5.178309441,3.714901447,0.320780128,0.962340415,0.73779434,13.0,36.4,1.3150403943003173,14.307112056691066,-1.3071120566910661
33009,NH,Grafton,2.505449057,3.834176064,0.40797874300000003,0.683640063,0.849036813,9.3,25.8,1.3465592923484353,14.421286086722766,-5.121286086722765
33011,NH,Hillsborough,4.079732418,1.282478094,0.183887185,0.425089866,0.678233266,9.2,33.1,0.25656137870749585,11.978707372270817,-2.7787073722708175
33013,NH,Merrimack,3.091001511,2.896355629,0.196564067,0.465201616,0.668317795,9.1,33.2,1.0668999351554145,13.523570032769458,-4.423570032769458
33015,NH,Rockingham,5.206726551,1.495001912,0.170249954,0.485051721,0.963678956,9.1,31.2,0.40879416863192575,12.182142951349503,-3.0821429513495033
33017,NH,Strafford,5.66513586,2.355905294,0.18246371500000003,0.501775205,0.669033647,8.6,32.4,0.8611607368598756,13.006231186240758,-4.406231186240758
33019,NH,Sullivan,8.469528198,2.898550272,0.138673812,0.600919843,0.46224606,11.2,33.5,1.06765476873022,13.525670825394856,-2.325670825394857
34001,NJ,Atlantic,7.823757648,3.538918495,0.311852291,0.28903383,0.764418423,12.7,30.7,1.2666429077765258,14.138654732307327,-1.4386547323073273
34003,NJ,Bergen,0.894750595,0.387822747,0.267628545,0.249356717,0.902843297,9.7,25.6,-0.9217487321960879,11.122310520823376,-1.4223105208233768
34005,NJ,Burlington,5.032445431,1.550917387,0.183611132,0.304525793,0.745640337,10.5,30.2,0.4452737170066158,12.235667291082967,-1.735667291082967
34007,NJ,Camden,4.452288151,1.347040892,0.297942618,0.309781402,0.785305679,11.4,29.8,0.3053065145180897,12.040509246158054,-0.6405092461580537
34009,NJ,Cape May,8.743701935,2.86902833,0.305857152,0.316780627,1.92253077,11.7,33.5,1.0574528518039235,13.497411341715257,-1.7974113417152573
34011,NJ,Cumberland,11.68432236,3.084108829,0.312908146,0.278896391,0.571397483,13.5,40.4,1.129499925740421,13.70329426944714,-0.2032942694471398
34013,NJ,Essex,0.748623192,0.302018166,0.453466009,0.198625609,0.727044702,12.0,29.6,-1.1646938685086525,11.040175234587652,0.959824765412348
34015,NJ,Gloucester,6.468941689,2.346814156,0.184146367,0.334191561,0.750225902,10.3,31.5,0.8573107731576131,12.997528816120933,-2.6975288161209328
34017,NJ,Hudson,0.118932962,0.060851481,0.41240735,0.275434524,0.798015654,10.5,27.9,-2.647169409747052,10.809321654602266,-0.30932165460226635
34019,NJ,Hunterdon,2.632977009,1.971568584,0.216351356,0.23237738,0.673093081,9.2,26.3,0.6838887452118687,12.638330016876072,-3.4383300168760726
34021,NJ,Mercer,3.669639111,1.374667287,0.334931754,0.261410147,0.776061356,11.1,25.4,0.32545988478763643,12.066954242853349,-0.9669542428533493
34023,NJ,Middlesex,3.902510881,1.600314975,0.28563232,0.320880562,0.80220145,11.6,29.9,0.47642979650798134,12.28295247076043,-0.68295247076043
34025,NJ,Monmouth,4.699975491,1.675649405,0.265208659,0.318573833,0.937933087,9.8,30.4,0.52215089311628,12.355065345147116,-2.5550653451471153
34027,NJ,Morris,3.684001923,1.207485557,0.230101801,0.254537374,0.832846344,9.0,22.8,0.1967877130705683,11.906921770380421,-2.9069217703804213
34029,NJ,Ocean,8.865035057,3.235405207,0.19210826,0.265369892,0.722847998,11.4,29.8,1.1772402135467364,13.848120701423522,-2.4481207014235213
34031,NJ,Passaic,1.825663447,0.757389486,0.431670215,0.203844264,0.7314412,12.7,31.0,-0.26476080207106484,11.476073333218771,1.223926666781228
34033,NJ,Salem,8.42713356,4.222144604,0.192150652,0.400313854,0.640502155,11.9,34.0,1.4427088631593905,14.792663776724613,-2.8926637767246124
34035,NJ,Somerset,3.204227924,1.842244625,0.224697949,0.25506255,0.807698011,10.1,26.3,0.6163982144343222,12.514536388775936,-2.414536388775936
34037,NJ,Sussex,5.345859051,2.186877012,0.19285439,0.321423978,0.535706639,9.5,26.9,0.7870368118628459,12.844431126591228,-3.3444311265912283
34039,NJ,Union,0.943538427,0.475345463,0.307889549,0.250272781,0.788629353,11.6,29.7,-0.7228943467608664,11.20609046878196,0.3939095312180392
34041,NJ,Warren,7.819100857,4.180241585,0.236688638,0.359766722,0.738468528,10.0,32.5,1.4327583897898153,14.752552672869843,-4.752552672869843
35001,NM,Bernalillo,6.033350945,0.67426008,0.140831431,0.28606385,0.883130431,11.6,33.0,-0.3794171997120549,11.396498822431104,0.20350117756889574
35005,NM,Chaves,16.33398628,1.2285707,0.139079913,0.448146373,0.664492905,14.3,39.8,0.21395805350167,11.927105241186323,2.3728947588136773
35006,NM,Cibola,21.92099762,4.934063435,0.151779622,0.37944904,0.531228662,16.6,39.1,1.5981875507769603,15.474138545079786,1.1258614549202157
35007,NM,Colfax,14.63506222,5.619270802,0.335373521,1.341494083,0.586903691,15.5,31.5,1.7279799136921024,16.130044122188455,-0.6300441221884547
35009,NM,Curry,12.93207359,1.255422115,0.102473713,0.450884342,0.573852777,12.0,39.4,0.23540575426514487,11.95280839865363,0.047191601346369794
35013,NM,Do̱a Ana,16.50774193,2.308503628,0.122027281,0.235015497,0.619175434,13.7,35.9,0.8409219896529848,12.960856576172326,0.7391434238276737
35015,NM,Eddy,10.17161083,2.872334003,0.068472043,0.616248429,0.667602479,11.6,39.8,1.0586003836450704,13.500575652931422,-1.9005756529314226
35017,NM,Grant,10.7069273,3.579833031,0.148109749,0.407301813,0.592438996,15.9,32.8,1.2781056919478364,14.17781962404617,1.7221803759538297
35025,NM,Lea,7.158844471,1.086197734,0.09745232,0.431574553,0.779618561,12.0,37.0,0.09184758648670976,11.790820625862123,0.2091793741378769
35027,NM,Lincoln,15.32820129,2.417145967,0.150458902,0.651988566,0.852600455,14.4,30.0,0.8867160679108143,13.064853000455123,1.335146999544877
35029,NM,Luna,23.86466599,4.823515415,0.0,0.669316053,0.75298053,17.7,35.7,1.57557403211781,15.368317933176877,2.331682066823122
35031,NM,McKinley,34.09993362,8.579479218,0.141195074,0.522421777,0.762453377,19.0,41.3,2.1505381076158097,18.963663991103868,0.0363360088961322
35035,NM,Otero,7.901750565,2.995649576,0.117704183,0.264834404,0.456103683,12.7,37.1,1.1004937096851073,13.61861783398557,-0.9186178339855715
35037,NM,Quay,18.20368958,0.517609358,0.0,0.975966811,0.853970945,17.2,37.6,-0.6393991213743644,11.246547016355587,5.9534529836444126
35039,NM,Rio Arriba,0.0,4.69950819,0.103839464,0.363438129,0.623036802,17.2,39.9,1.549583484317337,15.249613677506975,1.9503863224930242
35041,NM,Roosevelt,14.74964714,2.523630381,0.0,0.435967296,0.599455059,11.5,32.6,0.9296532074081629,13.166783779926366,-1.6667837799263658
35045,NM,San Juan,19.21331024,3.448444843,0.13786168,0.478461146,0.875827193,14.5,35.1,1.2408190206878695,14.052050040375885,0.44794995962411477
